#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'F','DDB2AE','PIK-20 B','OH-965','P2','Y','Y'
'F','DDB2BE','Ventus bT','OK 0369','SK','Y','Y'
'F','DDB2BF','SZD-36 Cobra 15','OK-6610','10','Y','Y'
'F','DDB2C3','Aquila A210','DELTP','TP','Y','Y'
'F','DDB2CD','Ka-8','D-5852','K8C','Y','Y'
'F','DDB2F5','ASK-21','D-5711','11','Y','Y'
'F','DDB314','ASH-26 E','D-KAGS','KGS','Y','Y'
'F','DDB33B','ASW-28','VH-KTC','','Y','Y'
'F','DDB33D','Libelle Std','VH-GXH','','Y','Y'
'F','DDB33E','Libelle Std','VH-GGU','','Y','Y'
'F','DDB341','','','','N','Y'
'F','DDB34B','ASH-25 EB','VH-YBE','','Y','Y'
'F','DDB350','Libelle Std','VH-GCJ','CJ','Y','Y'
'F','DDB364','Astir CS-77','VH-IKT','IKT','Y','Y'
'F','DDB36C','PIK-20 B','VH-WQF','WQF','Y','Y'
'F','DDB375','Libelle Std','OE-0922','22','Y','Y'
'F','DDB376','PA-25 Pawnee','VH-CUR','','Y','Y'
'F','DDB399','Different Aircraft','VH-GKR','','Y','Y'
'F','DDB3A7','LS-4','VH-XCL','','Y','Y'
'F','DDB3AF','LS-3','VH-WUP','','Y','Y'
'F','DDB3B3','Cirrus','VH-GOP','','Y','Y'
'F','DDB3DB','Unknown','VH-GHZ','HZ','Y','Y'
'F','DDB3E6','Duo Discus','VH-KDX','','Y','Y'
'F','DDB3E8','UFO','D-7777','FO','Y','Y'
'F','DDB3FB','Bellanca Scout','VH-UTK','','Y','Y'
'F','DDB3FC','SZD-51 Junior','VH-XOB','','Y','Y'
'F','DDB3FD','LS-7','VH-XJJ','','Y','Y'
'F','DDB3FE','Twin Astir II','VH-KYK','','Y','Y'
'F','DDB3FF','LS-4','VH-ZBC','','Y','Y'
'F','DDB401','PA-25 Pawnee','VH-SSO','SSO','Y','Y'
'F','DDB427','Discus','VH-GLE','D1','Y','Y'
'F','DDB438','LS-8','ZK-GTD','TD','Y','Y'
'F','DDB458','PA-25 Pawnee','VH-TOJ','','Y','Y'
'F','DDB459','DG-1000','VH-DGI','','Y','Y'
'F','DDB469','ASW-19','VH-EAT','AT','Y','Y'
'F','DDB495','ASK-21','D-6621','K21','Y','Y'
'F','DDB49E','Janus B','VH-IZI','IZI','Y','Y'
'F','DDB4A8','Cirrus Std','VH-GOW','','Y','Y'
'F','DDB4B6','LS-1','VH-GWR','','Y','Y'
'F','DDB4B8','ASK-16','D-KAXA','XA','Y','Y'
'F','DDB529','Duo Discus','VH-GHE','HE','Y','Y'
'F','DDB531','ASK-21','VH-GFQ','','Y','Y'
'F','DDB533','PA-25 Pawnee','VH-MCF','','Y','Y'
'F','DDB542','Twin Astir II','VH-IKM','IKM','Y','Y'
'F','DDB548','Cirrus Std','VH-GON','ON','Y','Y'
'F','DDB553','Ka-6 cr','D-5644','44','Y','Y'
'F','DDB58C','ASK-21','VH-GFZ','','Y','Y'
'F','DDB58D','PA-25 Pawnee','VH-BXP','','Y','Y'
'F','DDB5A3','Discus 2','F-CFDX','FM1','Y','Y'
'F','DDB5B2','ASW-15','D-8658','JS','Y','Y'
'F','DDB5E8','ASW-19','D4484','84','Y','Y'
'F','DDB5E9','ASK-21','D-6155','55','Y','Y'
'F','DDB61D','Ventus 2','D-1789','S','Y','Y'
'F','DDB6B3','PA-25 Pawnee','VH-CPU','','Y','Y'
'F','DDB6B4','SZD-51 Junior','VH-HDP','','Y','Y'
'F','DDB6B5','DG-303','VH-DGU','','Y','Y'
'F','DDB6BC','ASK-21','VH-NKC','','Y','Y'
'F','DDB6BD','PA-25 Pawnee','VH-FBI','','Y','Y'
'F','DDB6BE','ASK-21','VH-SXQ','','Y','Y'
'F','DDB6D2','ASW-20','VH-GPU','','Y','Y'
'F','DDB6F0','PW-6','VH-WGQ','','Y','Y'
'F','DDB70A','Cirrus Std','VH-GYY','','Y','Y'
'F','DDB70C','ASK-21','VH-GVA','VA','Y','Y'
'F','DDB780','DG-1000','VH-NDG','NDG','Y','Y'
'F','DDBA8F','LS-7','VH-GDQ','DQ','Y','Y'
'F','DDBA99','Ventus 2cxM','DKSPF','PF','Y','Y'
'F','DDBA9D','Duo Discus x','D-9004','PK','Y','Y'
'F','DDBA9E','Ventus 2cxT','D-KFSH','33','Y','Y'
'F','DDBAAA','Duo Discus','D-4791','DY','Y','Y'
'F','DDBAAE','LS-8','OY-TNX','X','Y','Y'
'F','DDBAB0','DG-1000','D-KDUI','AIR','Y','Y'
'F','DDBAB7','Duo Discus xt','D-KBFM','FM','Y','Y'
'F','DDBAC4','Ventus 2bx','D-1594','DE','Y','Y'
'F','DDBAC7','Ventus cM','','','Y','Y'
'F','DDBAC8','Discus 2cT','D-KABC','BC','Y','Y'
'F','DDBACE','DG-500','D-KCPF','','Y','Y'
'F','DDBAD0','Duo Discus t','OO-YBG','BG','Y','Y'
'F','DDBAD2','LS-8 18','D-xx22','YI','Y','Y'
'F','DDBAD8','Duo Discus xt','D-KELT','LT','Y','Y'
'F','DDBAE3','Ventus ct','F-CIJS','R16','Y','Y'
'F','DDBAEA','Discus','OY-XZT','ZT','Y','Y'
'F','DDBAF1','Ventus','DDB','AF1','Y','Y'
'F','DDBAFE','LS-7','GCJTR','D53','Y','Y'
'F','DDBAFF','Ventus 2cxM','D-KNHC','HC','Y','Y'
'F','DDBB09','LS-8 18','F-CFNZ','NZ','Y','Y'
'F','DDBB0B','Duo Discus xl','HB-3401','ZU','Y','Y'
'F','DDBB11','','','','N','N'
'F','DDBB12','LS-6 18','D-6425','SA','Y','Y'
'F','DDBB19','Discus t','G-KEDK','Y2','Y','Y'
'F','DDBB20','DG-808 B','3R','3R','Y','Y'
'F','DDBB2C','Nimbus 4D','F-CJAC','Z','Y','Y'
'F','DDBB33','LS-4','I-FGTM','TM','Y','Y'
'F','DDBB34','ASG-29','F-CZEF','U2','Y','Y'
'F','DDBB3D','Unknown','TG','TG','Y','Y'
'F','DDBB43','Discus','D-2574','OF','Y','Y'
'F','DDBB5D','ASG-29E','G-CKOY','S9','Y','Y'
'F','DDBB64','LS-4 W','PH-1484','N6','Y','Y'
'F','DDBB6B','DG-1000 T','D-KIST','W4','Y','Y'
'F','DDBB78','LS-8','D-7718','T1','Y','Y'
'F','DDBB84','LS-8 st 18','SE-SMZ','Z','Y','Y'
'F','DDBB85','Duo Discus xlt','F-CJYB','YB','Y','Y'
'F','DDBB86','DG-400','G-BNXL','L11','Y','Y'
'F','DDBB87','Ventus ct','OO-YBR','FU','Y','Y'
'F','DDBB90','ASW-28 18','G-CLFZ','644','Y','Y'
'F','DDBB95','LS-4','G-DEMT','MF','Y','Y'
'O','DDBB98','Other','IG01','IG0','Y','Y'
'F','DDBB9B','LS-4','D-7828','5J','Y','Y'
'F','DDBBA6','Duo Discus xt','G-XDUO','DUO','Y','Y'
'F','DDBBA7','Discus 2cT','G-saoc','R6','Y','Y'
'F','DDBBAC','Discus','D-3918','IHG','Y','Y'
'F','DDBBB7','DG-1000','F-CGRM','','Y','Y'
'F','DDBBBB','Duo Discus','PH-1067','EH','Y','Y'
'F','DDBBBF','Janus C','F-CIML','ML','Y','Y'
'F','DDBBC1','Duo Discus t','','440','Y','Y'
'F','DDBBC3','ASK-21','D-6153','NI','Y','Y'
'F','DDBBC5','Discus 2','D-8605','SK','Y','Y'
'F','DDBBC6','ASW-22 BL','G-WYDE','461','Y','Y'
'F','DDBBCF','Duo Discus t','F-CJFT','FT','Y','Y'
'F','DDBBD0','ASK-21','PH-713','ZD','Y','Y'
'F','DDBBD5','Discus 2','OY-XVD','VD','Y','Y'
'F','DDBBD6','Duo Discus xt','G-PHNX','72','Y','Y'
'F','DDBBD7','Discus 2cT','G-CKPG','KPG','Y','Y'
'F','DDBBE1','ASW-20','G-CHZZ','LD','Y','Y'
'F','DDBBE6','ASG-29E','G-CLPU','ES','Y','Y'
'F','DDBBE7','Duo Discus','F-CXXC','C4','Y','Y'
'F','DDBBED','Duo Discus x','NOG_T3','T3','Y','Y'
'F','DDBBEE','Ventus 2cxM','Bdx_2D','2D','Y','Y'
'F','DDBC02','LS-8 st 18','G-CKFV','KFV','Y','Y'
'F','DDBC0E','Cirrus Std','F-CMET','23','Y','Y'
'F','DDBC0F','DG-800','D-KOCP','XO','Y','Y'
'F','DDBC10','LS-7','G-DFWJ','S3','Y','Y'
'F','DDBC18','ASK-21','SE-UMN','','Y','Y'
'F','DDBC1F','ASH-25','F-CASH','3W','Y','Y'
'F','DDBC21','ASW-20','G-DEPF','323','Y','Y'
'F','DDBC24','Ventus 2ct','G-RBCT','RB','Y','Y'
'F','DDBC28','Ventus 2ct','G-cjyu','R11','Y','Y'
'F','DDBC2A','LS-4','PH-1028','D3','Y','Y'
'F','DDBC39','DG-1000 T','G-CKLY','D6','Y','Y'
'F','DDBC3A','DG-400','OY-XPS','PS','Y','Y'
'F','DDBC3D','HPH 304S Shark','D-KEHD','HD','Y','Y'
'F','DDBC3F','LS-8 st','OH-976','LK','Y','Y'
'F','DDBC42','DG-1000 T','G-RYPE','E6','Y','Y'
'F','DDBC54','SZD-48-3 Jantar Std 3','SP-3877','WR','Y','Y'
'F','DDBC59','DG-1000','HB3417','PB','Y','Y'
'F','DDBC5A','Discus t','F-CAFP','FP','Y','Y'
'F','DDBC61','DG-1000','HB-3444','N2','Y','Y'
'F','DDBC62','ASW-19','G-DERS','319','Y','Y'
'F','DDBC65','Ventus 2cxT','D-KYBB','2B','Y','Y'
'F','DDBC66','DG-300','D-1739','HF2','Y','Y'
'F','DDBC6D','Duo Discus xlt','PH-1403','49','Y','Y'
'F','DDBC6F','LS-4','OY-XNE','NE','Y','Y'
'F','DDBC70','Duo Discus','G-CKPE','KPE','Y','Y'
'F','DDBC75','DG-600','D-KBDB','DB','Y','Y'
'F','DDBC79','Ventus 2cxT','D KBJP','JP','Y','Y'
'F','DDBC7D','ASK-13','D-6727','','Y','Y'
'F','DDBC8B','ASW-20','D-3595','EF','Y','Y'
'F','DDBC90','DG-600','D-9788','CM','Y','Y'
'F','DDBC91','DG-1000 T','D-KACH','BK','Y','Y'
'F','DDBC95','Discus 2cT','D-KFMB','MB','Y','Y'
'F','DDBC96','Duo Discus','F-CKJN','LT','Y','Y'
'F','DDBC97','Discus','PH-1354','EF','Y','Y'
'F','DDBC9C','Duo Discus t','D-KAOB','OB','Y','Y'
'F','DDBCA0','Discus','G-CJLP','R39','Y','Y'
'F','DDBCB7','Nimbus 4D','NOG_32','32','Y','Y'
'F','DDBCBA','Other','','AC','Y','Y'
'F','DDBCBB','Duo Discus','PH-1171','DL','Y','Y'
'F','DDBCCC','LS-8 18','G-CJOD','R3','Y','Y'
'F','DDBCCF','LS-6 18WJ','G-STEU','L8','Y','Y'
'F','DDBCD5','Duo Discus xlt','D-KJBB','BB','Y','Y'
'F','DDBCD6','','','','N','N'
'F','DDBCD7','Antares 18 T','D-KAIB','W','Y','Y'
'F','DDBCE3','LS-8 18','PH-1454','SX','Y','Y'
'F','DDBCE8','ASH-25','F-CLMR','','Y','Y'
'F','DDBCF3','Antares 18 T','D-KWFW','FW','Y','Y'
'F','DDBCF9','LS-8 18','D-8561','P2','Y','Y'
'F','DDBCFC','ASH-26 E','D-KAJA','','Y','Y'
'F','DDBD02','Discus 2','PH-1459','D2','Y','Y'
'F','DDBD04','DG-1000 T','D-KLDG','1V','Y','Y'
'F','DDBD06','Ventus 2ct','G-CKCE','24','Y','Y'
'F','DDBD08','Duo Discus xt','G-saxt','26','Y','Y'
'F','DDBD09','Ventus 2ct','D-KYTT','TT','Y','Y'
'F','DDBD12','LS-6 18','F-CJRP','1G','Y','Y'
'F','DDBD14','Duo Discus xlt','D-KFDT','D3','Y','Y'
'F','DDBD23','Ventus 2cxT','NOG_JM','172','Y','Y'
'F','DDBD29','LS-8 st 18','G-CKPM','8T','Y','Y'
'F','DDBD2A','Discus','D-1931','','Y','Y'
'F','DDBD35','Discus','D-7269','MH','Y','Y'
'F','DDBD3B','LS-4','F-CEIZ','V49','Y','Y'
'F','DDBD47','Duo Discus xl','F-CIVB','VB','Y','Y'
'F','DDBD4B','LAK-17 A','F-CHNX','17','Y','Y'
'F','DDBD50','DG-808 B','D-KCBS','PW','Y','Y'
'F','DDBD52','Duo Discus','HB-3362','DN','Y','Y'
'F','DDBD5A','Duo Discus','HB-3411','DQ','Y','Y'
'F','DDBD5C','DG-600','HB-3110','TS','Y','Y'
'F','DDBD63','DG-800','HB-3358','D9','Y','Y'
'F','DDBD65','DG-800','HB-3299','D8','Y','Y'
'F','DDBD66','Discus','PH-1443','W7','Y','Y'
'F','DDBD6B','Duo Discus','HB-3131','DZ','Y','Y'
'F','DDBD75','LS-4','G-CHKX','HKX','Y','Y'
'F','DDBD7E','LS-1 f','OK-3136','EF','Y','Y'
'F','DDBD86','DG-808 C','G-SMAJ','AJ','Y','Y'
'F','DDBD87','ASG-29E','G-CLLL','LLL','Y','Y'
'F','DDBD92','Mosquito','GC-FBN','FBN','Y','Y'
'F','DDBD93','DG-1000','F-CJCA','CA','Y','Y'
'F','DDBD9B','Ventus 2cxT','G-CKGD','V9','Y','Y'
'F','DDBDA0','LS-8 18','G CHZG','X8','Y','Y'
'F','DDBDA2','Nimbus 2','G-DEKW','430','Y','Y'
'F','DDBDA3','DG-808 B','D-KVES','ES','Y','Y'
'F','DDBDA8','ASH-25','G-SINK','RC','Y','Y'
'F','DDBDAD','HPH 304S Shark','G CLMV','GO','Y','Y'
'F','DDBDAF','LS-8','G-CJLN','R4','Y','Y'
'F','DDBDE3','ASW-15','G-CHZD','HZD','Y','Y'
'F','DDBE82','','','','N','N'
'F','DDBE88','Discus t','OY-XZH','01','Y','Y'
'F','DDBE95','AV 36 Fauvel','F-CBSM','SM','Y','Y'
'F','DDBE96','HK36 Super Dimona','D-KWEM','EM','Y','Y'
'F','DDBE99','Nimbus 3D','F-CFUJ','SFA','Y','Y'
'F','DDBEA3','Duo Discus','d-3454','','Y','Y'
'F','DDBEAE','LS-3','D-2624','WY','Y','Y'
'F','DDBEC7','Astir Club','OH-858','W1','Y','Y'
'F','DDBECB','Duo Discus','D-1159','','Y','Y'
'F','DDBED1','Maule M-7-235','D-EBMS','','Y','Y'
'F','DDBEDE','Discus 2','D-9420','D1','Y','Y'
'F','DDBEE8','Discus 2t','D-KXWW','2W','Y','Y'
'F','DDBEF0','Twin Astir III','D-8555','SG1','Y','Y'
'F','DDBEF9','FK14','D-MDET','','Y','Y'
'F','DDBEFD','Discus t','D-KDUT','D8','Y','Y'
'F','DDBF04','Mini Nimbus','D-6764','PH','Y','Y'
'F','DDBF13','DG-500','G-CHEF','HEF','Y','Y'
'F','DDBF19','Zodiac CH601XL','D-MOPT','PT','Y','Y'
'F','DDBF21','ASW-20','D-3081','DH','Y','Y'
'F','DDBF27','ASW-15','OK-2141','MC','Y','Y'
'F','DDBF3E','LS-4','OO-YLX','LX','Y','Y'
'F','DDBF58','LS-8 18','F-CGZQ','','Y','Y'
'F','DDBF6D','Pegase','F-CHEA','H2','Y','Y'
'F','DDBF82','Slingsby Vega 15m','G-DEAG','EAG','Y','Y'
'F','DDBFB6','Ultralight','D-MKMH','','Y','Y'
'F','DDBFB7','LS-6 18','CSVVAX3','1G','Y','Y'
'F','DDBFBC','Nimbus 2','D-7111','III','Y','Y'
'F','DDBFBE','LS-1 f','F-CESB','CS','Y','Y'
'F','DDBFBF','ASH-25','F-CIVH','VH','Y','Y'
'F','DDBFC1','Other','CSVVA13','','Y','Y'
'F','DDBFC7','','','','N','N'
'F','DDBFD1','Ventus','OY-CBX','BX','Y','Y'
'F','DDBFD9','SF-27','D-8521','HH','Y','Y'
'F','DDBFF0','Discus 2','D-4921','21','Y','Y'
'F','DDBFFD','ASW-20','G-CHDL','137','Y','Y'
'F','DDC005','LAK-12','G-CHHW','237','Y','Y'
'F','DDC006','ASW-24','G-CGDZ','524','Y','Y'
'F','DDC013','Blanik','S5-7125','25','Y','Y'
'F','DDC016','LS-1 f','D-8980','2U','Y','Y'
'F','DDC026','Ventus 2','F-CGVL','VL','Y','Y'
'F','DDC038','Discus','OH-836','AT','Y','Y'
'F','DDC039','','','','N','N'
'F','DDC03A','Ventus bT','G-CJWU','CB','Y','Y'
'F','DDC03B','Twin Astir I','PH-812','YN','Y','Y'
'F','DDC03F','Cirrus Std','OM-2112','SZ','Y','Y'
'F','DDC04B','alliance 34','OE-5746','46','Y','Y'
'F','DDC053','Ventus bT','OY-NMX','NM','Y','Y'
'F','DDC05C','SHK-1','G-OSHK','PH','Y','Y'
'F','DDC05E','LAK-17 AT','OH-956','AC','Y','Y'
'F','DDC05F','Discus t','G-CJCX','JCX','Y','Y'
'F','DDC060','Ventus 2cxT','G-CKNR','KNR','Y','Y'
'F','DDC063','Ventus ct','G-CGAS','GAS','Y','Y'
'F','DDC06C','LS-4','D-3485','W5','Y','Y'
'F','DDC06F','WT9 Dynamic','F-JZZX','ZX','Y','Y'
'F','DDC072','Discus 2','D-9707','W7','Y','Y'
'F','DDC076','Duo Discus','D-7624','W3','Y','Y'
'F','DDC079','DG-808 B','D-KTMD','IM','Y','Y'
'F','DDC07C','Ventus 2ct','OY-HXH','RJ','Y','Y'
'F','DDC092','DG-600','OY-EXE','EE','Y','Y'
'F','DDC096','Ventus 2','D-9908','EY','Y','Y'
'F','DDC097','ASK-21','SE-UMP','MP','Y','Y'
'F','DDC099','Ventus','SE-URU','IMU','Y','Y'
'F','DDC0A1','PIK-20 B','OH-905','AZ','Y','Y'
'F','DDC0A2','ASH-25 MI','D-KEHW','GH','Y','Y'
'F','DDC0A5','ASH-25','SE-UGC','GC','Y','Y'
'F','DDC0A7','DG-300','D-1279','YD','Y','Y'
'F','DDC0AA','DG-800','OY-XUS','D','Y','Y'
'F','DDC0BE','ASK-21','OY-TRX','TR','Y','Y'
'F','DDC0BF','Nimbus 2','G-EDDD','695','Y','Y'
'F','DDC0CB','UFO','G-ODDF','P30','Y','Y'
'F','DDC0CD','LS-3','G-CKHB','LS5','Y','Y'
'F','DDC0D0','Cirrus Std','G-DDAS','DAS','Y','Y'
'F','DDC0DB','ASK-18','G-CJPO','R32','Y','Y'
'F','DDC0DF','Pilatus B4','SE-TVE','H6','Y','Y'
'F','DDC0E0','ASG-29E','OH-994','MX','Y','Y'
'F','DDC0E1','LS-6','G-CHJX','203','Y','Y'
'F','DDC0E2','ASW-20','SE-UGU','J','Y','Y'
'F','DDC0E3','ASH-25','G-DRCS','M25','Y','Y'
'F','DDC0E4','Duo Discus t','SE-SSG','SG','Y','Y'
'F','DDC0E9','ASW-15','OM-1615','TZ','Y','Y'
'F','DDC0EA','Discus 2','OH-936','PI','Y','Y'
'F','DDC0EB','ASW-28t','G-CKLP','205','Y','Y'
'F','DDC103','MS-893 Commodore','F-BRLQ','ELQ','Y','Y'
'F','DDC107','Astir Club','F-CHPA','EPA','Y','Y'
'F','DDC108','Astir CS','G-DDJD','DJD','Y','Y'
'F','DDC127','MS-893 Commodore','F-BSVU','','Y','Y'
'F','DDC128','Ventus','OY-XYH','Y6','Y','Y'
'F','DDC133','Cirrus Std','OK-9195','FF','Y','Y'
'F','DDC134','LS-4','D-7875','20','Y','Y'
'F','DDC13F','Duo Discus xlt','F-CIDP','EX','Y','Y'
'F','DDC148','DG-100','OO-ZZD','ZD','Y','Y'
'F','DDC15C','Astir Jeans','FCAEM','EM','Y','Y'
'F','DDC161','PA-28','D-EBAW','AW','Y','Y'
'F','DDC167','Towplane','MT','MT','Y','Y'
'F','DDC16A','PA-25 Pawnee','FBLIM','IM','Y','Y'
'F','DDC17A','H36 Dimona','D-KMKS','','Y','Y'
'F','DDC17C','Towplane','F-GCAQ','AQ','Y','Y'
'F','DDC17E','DR-400','F-GEIT','IT','Y','Y'
'F','DDC17F','MS-893 Commodore','F-BSDG','DG','Y','Y'
'F','DDC189','LS-8 st 18','G-CKEZ','EZ','Y','Y'
'F','DDC194','Ikarus C42 B','F-JTWH','WH','Y','Y'
'F','DDC19D','Ka-8','JB','JB','Y','Y'
'F','DDC19F','Astir Jeans','OO-ZWG','WG','Y','Y'
'F','DDC1AF','Nimbus 2','D-5195','N2','Y','Y'
'F','DDC1BB','ASK-21','D-9144','44','Y','Y'
'F','DDC1CA','SZD-51 Junior','G-CLJK','LJK','Y','Y'
'F','DDC1CC','DR-400','D-ESFC','','Y','Y'
'F','DDC1D3','ASW-15','OO-ZMB','FP','Y','Y'
'F','DDC1E0','Libelle Std','G-DCNE','525','Y','Y'
'F','DDC1E2','Astir CS','OE-5495','','Y','Y'
'F','DDC1E4','L 13 SEH Vivat','OE-0907','','Y','Y'
'F','DDC1EC','Calif A21S','HF','HF','Y','Y'
'F','DDC205','WT9 Dynamic','STG-RE','RE','Y','Y'
'F','DDC208','Astir CS','F-CEXL','R12','Y','Y'
'F','DDC211','LS-4','PH-974','YS','Y','Y'
'F','DDC217','MS-893 Commodore','OO-TGA','','Y','Y'
'F','DDC21D','Duo Discus t','G-CKHK','KHK','Y','Y'
'F','DDC220','ASW-27','NOG_ZV','ZV','Y','Y'
'F','DDC224','Pegase','F-CVVD','529','Y','Y'
'F','DDC228','SF-25','F-CAQA','QA','Y','Y'
'F','DDC231','LS-7','PH-1273','YZ','Y','Y'
'F','DDC232','SZD-9 Bocian','PH-1413','OY','Y','Y'
'F','DDC233','Libelle Std','F-CPDG','719','Y','Y'
'F','DDC235','Duo Discus','SE-UYH','H','Y','Y'
'F','DDC237','Midour','F-PVVP','VP','Y','Y'
'F','DDC242','DR-400','SE-KUF','','Y','Y'
'F','DDC244','ASK-13','D-2373','','Y','Y'
'F','DDC248','LS-3','SE-TRD','X5','Y','Y'
'F','DDC24E','DR-400','F-GBIM','','Y','Y'
'F','DDC25C','Twin Astir II','SE-UGA','','Y','Y'
'F','DDC25E','DG-800','SE-UMB','DG','Y','Y'
'F','DDC265','Marianne','F-CVVN','Z79','Y','Y'
'F','DDC267','WT9 Dynamic','SE-VOB','VOB','Y','Y'
'F','DDC26D','DR-400','D-EHKL','KL','Y','Y'
'F','DDC26F','Duo Discus','D-6810','KM','Y','Y'
'F','DDC277','Discus 2cT','D-KSCC','CC','Y','Y'
'F','DDC27F','LS-6 18','OY-XYF','YF','Y','Y'
'F','DDC287','HK36 Super Dimona','D-KPSV','@SV','Y','Y'
'F','DDC2A3','Unknown','JU','JU','Y','Y'
'F','DDC2AB','Glasflugel 304','D-0520','GW','Y','Y'
'F','DDC2AE','Cessna 172','D-EFRP','','Y','Y'
'F','DDC2C0','Ventus bT','HB-2100','','Y','Y'
'F','DDC2D6','ASW-17','D-2350','K8','Y','Y'
'F','DDC2DB','ASW-20','HA-4027','M6','Y','Y'
'F','DDC2F3','ASK-13','F-CLAS','AS','Y','Y'
'F','DDC2F5','Ka-8','F-CAGJ','GJ','Y','Y'
'F','DDC2F7','Astir Jeans','F-CFCM','CM','Y','Y'
'F','DDC2F8','Twin Astir III','F-CGXF','XF','Y','Y'
'F','DDC2F9','ASW-20','F-CFFS','FS','Y','Y'
'F','DDC2FA','ASK-13','F-CEAB','AB','Y','Y'
'F','DDC2FC','ASW-20','F-CGCR','CR','Y','Y'
'F','DDC2FE','Pegase','F-CGSC','CC','Y','Y'
'F','DDC2FF','Astir CS-77','D-4896','D96','Y','Y'
'F','DDC301','','','','N','N'
'F','DDC316','Grob G109','D-KNEX','','Y','Y'
'F','DDC318','DG-1000 T','D-KMTX','TX','Y','Y'
'F','DDC32C','PIK-20 D','D-6700','SZ','Y','Y'
'F','DDC339','WT9 Dynamic','D-MMES','ES','Y','Y'
'F','DDC341','LS-4','G-1234','WH','Y','Y'
'F','DDC34A','SF-25','D-KIAC','AC','Y','Y'
'F','DDC34F','ASW-24','D-6450','50','Y','Y'
'F','DDC358','Discus 2cT','HB-2445','ZN','Y','Y'
'F','DDC35A','Stemme S-10','F-CGYP','','Y','Y'
'F','DDC36C','Mini Nimbus','D-7996','HR','Y','Y'
'F','DDC370','Stemme S-10','','RD','Y','Y'
'F','DDC37E','LS-6 18WJ','D-6366','F6','Y','Y'
'F','DDC386','Ventus ct','D-KBJF','JF','Y','Y'
'F','DDC398','Flight Design CTSW','D-MAXX','','Y','Y'
'F','DDC3A2','Zodiac CH601XL','D-MVRH','','Y','Y'
'F','DDC3A3','HPH 304C','D-8250','','Y','Y'
'F','DDC3A7','ASK-21','F-CGCC','C2','Y','Y'
'F','DDC3A8','ASK-13','D-5624','D24','Y','Y'
'F','DDC3AB','Ventus','F-CEDV','EC','Y','Y'
'F','DDC3BB','LS-4','F-CEIV','FA','Y','Y'
'F','DDC3C1','SF-25','D-KTIA','','Y','Y'
'F','DDC3C8','Discus','D-1352','52','Y','Y'
'F','DDC3DA','Ka-6 e','F-CECF','CF','Y','Y'
'F','DDC3E3','Motorplane','HB-RBG','Ste','Y','Y'
'F','DDC3EA','Discus','EC-GXS','GV','Y','Y'
'F','DDC3F6','Towplane','F-GUPY','PY','Y','Y'
'F','DDC405','LS-3','EC-GNE','MU','Y','Y'
'F','DDC40B','DG-500','F-CHJD','JD','Y','Y'
'F','DDC41F','HK36 Super Dimona','D-KEGH','','Y','Y'
'F','DDC42F','Janus B','F-CFAE','AE','Y','Y'
'F','DDC446','DR-300','D-EJBC','BC','Y','Y'
'F','DDC44F','Pegase','F-CHGG','G2','Y','Y'
'F','DDC450','Ka-6 e','D-9408','08','Y','Y'
'F','DDC451','Duo Discus','SE-UUY','CG','Y','Y'
'F','DDC452','Pegase','F-CGSS','S2','Y','Y'
'F','DDC45C','ASK-13','F-CLJF','JF','Y','Y'
'F','DDC45E','LS-3','F-CECF','SF','Y','Y'
'F','DDC461','LS-4','D-7880','JT','Y','Y'
'F','DDC462','Unknown','TEST','TST','Y','Y'
'F','DDC465','Astir Club','F-CFIK','IK','Y','Y'
'F','DDC467','HK36 Super Dimona','F-CAVV','VV','Y','Y'
'F','DDC474','ASK-23','D-7770','E7','Y','Y'
'F','DDC47A','Cessna T303','D-ITPJ','PJ','Y','Y'
'F','DDC47D','LS-6','D-1910','WP','Y','Y'
'F','DDC485','Motorplane','HB-OUP','OUP','Y','Y'
'F','DDC48B','ASW-15','D-2130','30','Y','Y'
'F','DDC496','Nimbus 3','F-CARB','RB','Y','Y'
'F','DDC4A7','Ventus 2cxT','D-KKMB','44','Y','Y'
'F','DDC4B1','Towplane','F-JAHM','','Y','Y'
'F','DDC60E','Pegase','290','290','Y','Y'
'F','DDC7DC','Jodel D140','D140','UA','Y','Y'
'F','DDD20E','ASK-13','OY-PJX','A3','Y','Y'
'F','DDD210','Ventus','D-3551','Y8','Y','Y'
'F','DDD22A','ASK-23','D-5050','W50','Y','Y'
'F','DDD230','LS-4','D-4029','PH','Y','Y'
'F','DDD253','Astir CS','F-CIBO','6Z','Y','Y'
'F','DDD256','ASW-19','OY-XJL','P5','Y','Y'
'F','DDD25F','A380','X-XXXX','XX','Y','Y'
'F','DDD261','Antares 18 T','G-KAIJ','895','Y','Y'
'F','DDD269','Pegase','F-CGOZ','Z2','Y','Y'
'F','DDD26B','ASK-23','F-CGCU','','Y','Y'
'F','DDD270','Pegase','F-CHKH','I','Y','Y'
'F','DDD271','LS-8','D-3118','8W','Y','Y'
'F','DDD275','ASK-23','PH-1124','LUC','Y','Y'
'F','DDD279','','','','N','Y'
'F','DDD27C','Ka-6 cr','D-6174','D 4','Y','Y'
'F','DDD27E','PIK-20 D','PH-666','PK','Y','Y'
'F','DDD27F','LS-4','PH-878','FD','Y','Y'
'F','DDD28D','LS-4','D-1425','5W','Y','Y'
'F','DDD28F','Std. Astir II','D-6992','92','Y','Y'
